content_id,title,type,genre,platform,country,language,release_year,duration_minutes,rating,votes,weighted_rating,engagement_score,popularity_score,trending_score,tags,combined_features,description,poster_url
C102029,Dark Horizon 2029,Movie,Comedy,Hotstar,South Korea,Korean,2020,103,7.9,112935,7.86,193.87,887.67,945.23,"Comedy,Hotstar,Movie,Korean","Comedy Hotstar Movie Dark Horizon 2029 is a comedy movie on Hotstar, featuring intense storytelling and engaging characters.","Dark Horizon 2029 is a comedy movie on Hotstar, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C102149,Silent Code 2149,Movie,Fantasy,Hotstar,Germany,English,2024,123,6.8,124419,6.81,255.06,847.29,945.08,"Fantasy,Hotstar,Movie,English","Fantasy Hotstar Movie Silent Code 2149 is a fantasy movie on Hotstar, featuring intense storytelling and engaging characters.","Silent Code 2149 is a fantasy movie on Hotstar, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C102113,Last Kingdom 2113,Movie,Drama,Netflix,Spain,English,2017,163,8.4,95005,8.33,258.1,791.39,944.67,"Drama,Netflix,Movie,English","Drama Netflix Movie Last Kingdom 2113 is a drama movie on Netflix, featuring intense storytelling and engaging characters.","Last Kingdom 2113 is a drama movie on Netflix, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C102115,Last Kingdom 2115,Series,Thriller,Prime Video,India,Spanish,2019,319,5.3,178763,5.35,950.42,956.38,944.31,"Thriller,Prime Video,Series,Spanish","Thriller Prime Video Series Last Kingdom 2115 is a thriller series on Prime Video, featuring intense storytelling and engaging characters.","Last Kingdom 2115 is a thriller series on Prime Video, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C101650,Dark Horizon 1650,Series,Crime,Netflix,India,Spanish,2023,822,7.5,113425,7.48,1553.92,848.42,943.23,"Crime,Netflix,Series,Spanish","Crime Netflix Series Dark Horizon 1650 is a crime series on Netflix, featuring intense storytelling and engaging characters.","Dark Horizon 1650 is a crime series on Netflix, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C101559,Dark Horizon 1559,Series,Fantasy,Netflix,USA,Korean,2021,1896,7.9,138810,7.87,4386.4,1092.43,940.09,"Fantasy,Netflix,Series,Korean","Fantasy Netflix Series Dark Horizon 1559 is a fantasy series on Netflix, featuring intense storytelling and engaging characters.","Dark Horizon 1559 is a fantasy series on Netflix, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C100066,Neon Streets 66,Series,Comedy,Netflix,India,Spanish,2018,1923,9.0,106797,8.91,3422.84,951.56,938.71,"Comedy,Netflix,Series,Spanish","Comedy Netflix Series Neon Streets 66 is a comedy series on Netflix, featuring intense storytelling and engaging characters.","Neon Streets 66 is a comedy series on Netflix, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C100038,Crimson Truth 38,Series,Thriller,Netflix,USA,Korean,2023,311,8.9,96645,8.81,500.94,851.44,937.58,"Thriller,Netflix,Series,Korean","Thriller Netflix Series Crimson Truth 38 is a thriller series on Netflix, featuring intense storytelling and engaging characters.","Crimson Truth 38 is a thriller series on Netflix, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C101754,Broken Empire 1754,Series,Sci-Fi,Netflix,UK,Spanish,2022,1662,6.4,128965,6.42,3572.33,827.96,937.31,"Sci-Fi,Netflix,Series,Spanish","Sci-Fi Netflix Series Broken Empire 1754 is a sci-fi series on Netflix, featuring intense storytelling and engaging characters.","Broken Empire 1754 is a sci-fi series on Netflix, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C101729,Silent Code 1729,Movie,Comedy,Prime Video,USA,Spanish,2020,122,7.5,137276,7.48,279.13,1026.82,936.44,"Comedy,Prime Video,Movie,Spanish","Comedy Prime Video Movie Silent Code 1729 is a comedy movie on Prime Video, featuring intense storytelling and engaging characters.","Silent Code 1729 is a comedy movie on Prime Video, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C100007,Echoes of Time 7,Series,Sci-Fi,Prime Video,UK,Hindi,2016,985,6.7,155244,6.71,2548.59,1041.69,935.9,"Sci-Fi,Prime Video,Series,Hindi","Sci-Fi Prime Video Series Echoes of Time 7 is a sci-fi series on Prime Video, featuring intense storytelling and engaging characters.","Echoes of Time 7 is a sci-fi series on Prime Video, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C101356,Silent Code 1356,Movie,Fantasy,Hotstar,USA,German,2015,174,6.6,122831,6.62,356.21,813.14,935.7,"Fantasy,Hotstar,Movie,German","Fantasy Hotstar Movie Silent Code 1356 is a fantasy movie on Hotstar, featuring intense storytelling and engaging characters.","Silent Code 1356 is a fantasy movie on Hotstar, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C100884,Shadow Realm 884,Series,Action,Netflix,Germany,Hindi,2015,1845,6.6,128454,6.61,3949.96,849.08,933.12,"Action,Netflix,Series,Hindi","Action Netflix Series Shadow Realm 884 is a action series on Netflix, featuring intense storytelling and engaging characters.","Shadow Realm 884 is a action series on Netflix, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C100496,Hidden Pulse 496,Movie,Fantasy,Prime Video,Germany,English,2015,99,6.4,147028,6.42,242.6,943.92,932.35,"Fantasy,Prime Video,Movie,English","Fantasy Prime Video Movie Hidden Pulse 496 is a fantasy movie on Prime Video, featuring intense storytelling and engaging characters.","Hidden Pulse 496 is a fantasy movie on Prime Video, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C100408,Broken Empire 408,Movie,Fantasy,Prime Video,Spain,German,2021,108,8.1,108011,8.05,194.42,869.49,932.13,"Fantasy,Prime Video,Movie,German","Fantasy Prime Video Movie Broken Empire 408 is a fantasy movie on Prime Video, featuring intense storytelling and engaging characters.","Broken Empire 408 is a fantasy movie on Prime Video, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C100914,Shadow Realm 914,Series,Comedy,Hotstar,India,Hindi,2015,1835,8.2,132106,8.16,4040.24,1077.98,931.33,"Comedy,Hotstar,Series,Hindi","Comedy Hotstar Series Shadow Realm 914 is a comedy series on Hotstar, featuring intense storytelling and engaging characters.","Shadow Realm 914 is a comedy series on Hotstar, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C102409,Last Kingdom 2409,Movie,Thriller,Hotstar,USA,Hindi,2016,179,7.9,125627,7.87,374.79,988.68,930.83,"Thriller,Hotstar,Movie,Hindi","Thriller Hotstar Movie Last Kingdom 2409 is a thriller movie on Hotstar, featuring intense storytelling and engaging characters.","Last Kingdom 2409 is a thriller movie on Hotstar, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C100117,Cyber Night 117,Movie,Action,Hotstar,India,Spanish,2020,130,7.3,141225,7.29,305.99,1029.53,930.56,"Action,Hotstar,Movie,Spanish","Action Hotstar Movie Cyber Night 117 is a action movie on Hotstar, featuring intense storytelling and engaging characters.","Cyber Night 117 is a action movie on Hotstar, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C101962,Lost Signal 1962,Series,Comedy,Prime Video,India,German,2017,661,8.0,127135,7.96,1400.6,1011.99,930.43,"Comedy,Prime Video,Series,German","Comedy Prime Video Series Lost Signal 1962 is a comedy series on Prime Video, featuring intense storytelling and engaging characters.","Lost Signal 1962 is a comedy series on Prime Video, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C101824,Echoes of Time 1824,Series,Drama,Netflix,Spain,English,2018,1705,5.3,172232,5.35,4894.26,921.44,928.5,"Drama,Netflix,Series,English","Drama Netflix Series Echoes of Time 1824 is a drama series on Netflix, featuring intense storytelling and engaging characters.","Echoes of Time 1824 is a drama series on Netflix, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C101855,Silent Code 1855,Movie,Comedy,Hotstar,South Korea,Spanish,2020,131,8.8,109267,8.72,238.57,952.81,928.31,"Comedy,Hotstar,Movie,Spanish","Comedy Hotstar Movie Silent Code 1855 is a comedy movie on Hotstar, featuring intense storytelling and engaging characters.","Silent Code 1855 is a comedy movie on Hotstar, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C101845,Cyber Night 1845,Series,Sci-Fi,Prime Video,India,English,2021,1066,6.9,125120,6.9,2222.97,863.33,927.79,"Sci-Fi,Prime Video,Series,English","Sci-Fi Prime Video Series Cyber Night 1845 is a sci-fi series on Prime Video, featuring intense storytelling and engaging characters.","Cyber Night 1845 is a sci-fi series on Prime Video, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C100750,Echoes of Time 750,Series,Crime,Prime Video,South Korea,Hindi,2017,1846,7.6,103255,7.57,3176.81,781.64,926.84,"Crime,Prime Video,Series,Hindi","Crime Prime Video Series Echoes of Time 750 is a crime series on Prime Video, featuring intense storytelling and engaging characters.","Echoes of Time 750 is a crime series on Prime Video, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C100493,Crimson Truth 493,Movie,Action,Hotstar,Spain,German,2019,105,8.4,94979,8.33,166.21,791.18,926.22,"Action,Hotstar,Movie,German","Action Hotstar Movie Crimson Truth 493 is a action movie on Hotstar, featuring intense storytelling and engaging characters.","Crimson Truth 493 is a action movie on Hotstar, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C100445,Dark Horizon 445,Series,Comedy,Netflix,South Korea,English,2016,1378,6.9,153953,6.9,3535.79,1062.28,925.92,"Comedy,Netflix,Series,English","Comedy Netflix Series Dark Horizon 445 is a comedy series on Netflix, featuring intense storytelling and engaging characters.","Dark Horizon 445 is a comedy series on Netflix, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C101701,Neon Streets 1701,Movie,Sci-Fi,Netflix,USA,English,2019,106,6.7,122365,6.71,216.18,821.07,925.23,"Sci-Fi,Netflix,Movie,English","Sci-Fi Netflix Movie Neon Streets 1701 is a sci-fi movie on Netflix, featuring intense storytelling and engaging characters.","Neon Streets 1701 is a sci-fi movie on Netflix, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C100218,Fading Light 218,Movie,Comedy,Hotstar,Spain,English,2016,156,6.3,125427,6.33,326.11,793.95,925.14,"Comedy,Hotstar,Movie,English","Comedy Hotstar Movie Fading Light 218 is a comedy movie on Hotstar, featuring intense storytelling and engaging characters.","Fading Light 218 is a comedy movie on Hotstar, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C102066,Neon Streets 2066,Series,Drama,Netflix,USA,Korean,2024,427,7.4,134054,7.39,954.02,990.66,922.07,"Drama,Netflix,Series,Korean","Drama Netflix Series Neon Streets 2066 is a drama series on Netflix, featuring intense storytelling and engaging characters.","Neon Streets 2066 is a drama series on Netflix, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C100861,Neon Streets 861,Series,Action,Prime Video,South Korea,Hindi,2018,705,7.6,102663,7.57,1206.29,777.16,921.82,"Action,Prime Video,Series,Hindi","Action Prime Video Series Neon Streets 861 is a action series on Prime Video, featuring intense storytelling and engaging characters.","Neon Streets 861 is a action series on Prime Video, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C100173,Echoes of Time 173,Movie,Fantasy,Hotstar,Germany,English,2018,93,7.0,121710,7.0,188.65,851.97,921.16,"Fantasy,Hotstar,Movie,English","Fantasy Hotstar Movie Echoes of Time 173 is a fantasy movie on Hotstar, featuring intense storytelling and engaging characters.","Echoes of Time 173 is a fantasy movie on Hotstar, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C100577,Shadow Realm 577,Movie,Drama,Hotstar,Spain,Spanish,2015,117,6.7,124380,6.71,242.54,834.59,920.35,"Drama,Hotstar,Movie,Spanish","Drama Hotstar Movie Shadow Realm 577 is a drama movie on Hotstar, featuring intense storytelling and engaging characters.","Shadow Realm 577 is a drama movie on Hotstar, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C101151,Dark Horizon 1151,Series,Crime,Hotstar,UK,Hindi,2024,617,8.8,110201,8.72,1133.23,960.95,920.1,"Crime,Hotstar,Series,Hindi","Crime Hotstar Series Dark Horizon 1151 is a crime series on Hotstar, featuring intense storytelling and engaging characters.","Dark Horizon 1151 is a crime series on Hotstar, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C101096,Fading Light 1096,Movie,Thriller,Netflix,Spain,Spanish,2017,142,5.7,161050,5.74,381.15,924.43,919.87,"Thriller,Netflix,Movie,Spanish","Thriller Netflix Movie Fading Light 1096 is a thriller movie on Netflix, featuring intense storytelling and engaging characters.","Fading Light 1096 is a thriller movie on Netflix, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C101875,Broken Empire 1875,Movie,Thriller,Netflix,India,Spanish,2024,112,6.8,128618,6.81,240.09,875.89,919.4,"Thriller,Netflix,Movie,Spanish","Thriller Netflix Movie Broken Empire 1875 is a thriller movie on Netflix, featuring intense storytelling and engaging characters.","Broken Empire 1875 is a thriller movie on Netflix, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C100182,Echoes of Time 182,Movie,Sci-Fi,Hotstar,USA,Hindi,2018,152,5.9,180278,5.93,456.7,1069.05,918.79,"Sci-Fi,Hotstar,Movie,Hindi","Sci-Fi Hotstar Movie Echoes of Time 182 is a sci-fi movie on Hotstar, featuring intense storytelling and engaging characters.","Echoes of Time 182 is a sci-fi movie on Hotstar, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C100149,Cyber Night 149,Movie,Drama,Prime Video,India,Korean,2023,154,6.9,113028,6.9,290.11,779.89,918.14,"Drama,Prime Video,Movie,Korean","Drama Prime Video Movie Cyber Night 149 is a drama movie on Prime Video, featuring intense storytelling and engaging characters.","Cyber Night 149 is a drama movie on Prime Video, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
C100424,Echoes of Time 424,Movie,Thriller,Prime Video,USA,German,2017,122,9.5,81889,9.36,166.51,766.48,917.82,"Thriller,Prime Video,Movie,German","Thriller Prime Video Movie Echoes of Time 424 is a thriller movie on Prime Video, featuring intense storytelling and engaging characters.","Echoes of Time 424 is a thriller movie on Prime Video, featuring intense storytelling and engaging characters.",https://via.placeholder.com/150
